DATE,YardCpu
1597225377000,23.472345
1597225397000,26.250156
1597225417000,26.287159
1597225437000,19.325388
1597225457000,20.063211
1597225477000,27.785507
1597225497000,23.719643
1597225517000,25.554007
1597225537000,28.365019
1597225557000,25.23046
1597225577000,20.677881
1597225597000,31.80559
1597225617000,44.52997
1597225637000,31.185242
1597225657000,25.167149
1597225677000,24.251196
1597225697000,34.730843
1597225717000,20.961418
1597225737000,20.48497
1597225757000,30.842546
1597225777000,23.047812
1597225797000,20.184763
1597225817000,35.298603
1597225837000,29.528755
1597225857000,21.150932
1597225877000,22.187145
1597225897000,40.19732
1597225917000,37.082336
1597225937000,27.131685
1597225957000,23.687223
1597225977000,31.7709
1597225997000,27.61639
1597226017000,19.868555
1597226037000,21.788557
1597226057000,31.870789
1597226077000,19.654564
1597226097000,20.295343
1597226117000,35.61661
1597226137000,27.71863
1597226157000,19.93175
1597226177000,28.797468
1597226197000,36.68386
1597226217000,44.07379
1597226237000,28.510157
1597226257000,24.64986
1597226277000,30.161535
1597226297000,28.200605
1597226317000,20.459742
1597226337000,20.126102
1597226357000,34.87057
1597226377000,20.372953
1597226397000,20.335985
1597226417000,36.637054
1597226437000,25.55105
1597226457000,19.04942
1597226477000,28.558796
1597226497000,37.074657
1597226517000,41.54717
1597226537000,44.739826
1597226557000,23.889875
1597226577000,23.738012
1597226597000,22.345945
1597226617000,32.378082
1597226637000,20.958385
1597226657000,19.812515
1597226677000,27.65904
1597226697000,26.376263
1597226717000,25.83999
1597226737000,20.299797
1597226757000,30.648405
1597226777000,24.263212
1597226797000,32.6353
1597226817000,43.607883
1597226837000,36.88659
1597226857000,33.60334
1597226877000,24.804638
1597226897000,35.09105
1597226917000,32.57157
1597226937000,24.412548
1597226957000,23.25405
1597226977000,32.621876
1597226997000,19.560272
1597227017000,25.402414
1597227037000,30.62563
1597227057000,26.52725
1597227077000,20.735703
1597227097000,34.015247
1597227117000,45.40411
1597227137000,30.279995
1597227157000,24.756605
1597227177000,23.100304
1597227197000,28.857792
1597227217000,26.26442
1597227237000,20.457417
1597227257000,25.980267
1597227277000,30.511686
1597227297000,19.800228
1597227317000,25.365915
1597227337000,35.254707
1597227357000,21.510674
1597227377000,19.855183
1597227397000,34.56401
1597227417000,44.147324
1597227437000,31.005198
1597227457000,23.880596
1597227477000,20.739712
1597227497000,33.443077
1597227517000,23.270203
1597227537000,20.664206
1597227557000,23.187492
1597227577000,32.70496
1597227597000,19.817652
1597227617000,25.585493
1597227637000,36.612926
1597227657000,19.906471
1597227677000,22.04804
1597227697000,39.43074
1597227717000,44.183712
1597227737000,27.402317
1597227757000,23.725813
1597227777000,26.813961
1597227797000,32.375748
1597227817000,20.517025
1597227837000,20
1597227857000,30.211903
1597227877000,26.237988
1597227897000,21.134806
1597227917000,27.994448
1597227937000,36.585365
1597227957000,19.458567
1597227977000,20.136347
1597227997000,41.768486
1597228017000,41.122322
1597228037000,26.887148
1597228057000,23.678219
1597228077000,24.45034
1597228097000,33.22817
1597228117000,21.26908
1597228137000,20.52812
1597228157000,28.071955
1597228177000,28.38417
1597228197000,20.093813
1597228217000,27.718416
1597228237000,34.60277
1597228257000,20.351631
1597228277000,21.170374
1597228297000,41.774727
1597228317000,41.498486
1597228337000,26.290485
1597228357000,23.81855
1597228377000,29.712906
1597228397000,29.257198
1597228417000,21.49084
1597228437000,20.622076
1597228457000,33.235893
1597228477000,26.130909
1597228497000,20.386267
1597228517000,33.660995
1597228537000,29.692444
1597228557000,19.070412
1597228577000,27.682404
1597228597000,36
1597228617000,48.969006
1597228637000,29.846424
1597228657000,24.337288
1597228677000,22.513882
1597228697000,34.984245
1597228717000,22.849155
1597228737000,19.889364
1597228757000,28.340897
1597228777000,28.196346
1597228797000,20.209278
1597228817000,25.556396
1597228837000,38.088627
1597228857000,19.50539
1597228877000,20.809248
1597228897000,41.182415
1597228917000,39.4667
1597228937000,28.24004
1597228957000,23.766645
1597228977000,26.826498
1597228997000,31.786573
1597229017000,20.87843
1597229037000,19.193201
1597229057000,32.21154
1597229077000,25.96336
1597229097000,19.360998
1597229117000,32.889114
1597229137000,31.988325
1597229157000,19.876326
1597229177000,22.450264
1597229197000,39.89362
1597229217000,39.94449
1597229237000,29.234457
1597229257000,23.648478
1597229277000,38.966957
1597229297000,22.270079
1597229317000,19.154573
1597229337000,27.902859
1597229357000,29.184605
1597229377000,20.492012
1597229397000,23.010862
1597229417000,39.0096
1597229437000,25.512154
1597229457000,19.78036
1597229477000,28.6129
1597229497000,39.261322
1597229517000,46.452427
1597229537000,29.342752
1597229557000,22.958084
1597229577000,25.16121
1597229597000,35.9377
1597229617000,20.476912
1597229637000,19.664057
1597229657000,29.740393
1597229677000,28.22326
1597229697000,19.263958
1597229717000,29.277906
1597229737000,34.874054
1597229757000,20.667425
1597229777000,19.55499
1597229797000,42.08606
1597229817000,41.442467
1597229837000,25.49962
1597229857000,24.465677
1597229877000,20.238247
1597229897000,37.81195
1597229917000,19.87123
1597229937000,20.125944
1597229957000,27.30501
1597229977000,28.566023
1597229997000,19.627111
1597230017000,32.01516
1597230037000,34.542248
1597230057000,19.142246
1597230077000,22.556868
1597230097000,39.735184
1597230117000,42.754356
1597230137000,26.205608
1597230157000,26.447435
1597230177000,40.95751
1597230197000,20.3125
1597230217000,20.441362
1597230237000,35.328354
1597230257000,22.78481
1597230277000,20.49981
1597230297000,32.434826
1597230317000,31.854939
1597230337000,22.635307
1597230357000,28.58955
1597230377000,29.930336
1597230397000,32.95469
1597230417000,44.89383
1597230437000,31.560999
1597230457000,30.518574
1597230477000,34.43592
1597230497000,30.119875
1597230517000,27.731306
1597230537000,27.983278
1597230557000,38.591835
1597230577000,21.325758
1597230597000,22.969896
1597230617000,38.27878
1597230637000,24.451174
1597230657000,20.248825
1597230677000,38.230827
1597230697000,28.922686
1597230717000,44.73651
1597230737000,27.317444
1597230757000,23.75174
1597230777000,42.295
1597230797000,29.77655
1597230817000,20.1448
1597230837000,31.520363
1597230857000,26.450554
1597230877000,20.520304
1597230897000,29.486856
1597230917000,31.958502
1597230937000,24.276281
1597230957000,24.240515
1597230977000,33.8343
1597230997000,33.944374
1597231017000,46.489136
1597231037000,31.216595
1597231057000,22.926954
1597231077000,32.18405
1597231097000,30.372242
1597231117000,19.714214
1597231137000,19.722397
1597231157000,34.713978
1597231177000,23.722813
1597231197000,19.133848
1597231217000,34.719597
1597231237000,31.459677
1597231257000,18.830677
1597231277000,27.257717
1597231297000,42.016068
1597231317000,40.91196
1597231337000,42.636837
1597231357000,29.754988
1597231377000,21.685379
1597231397000,20.226004
1597231417000,34.783157
1597231437000,21.403288
1597231457000,20.59161
1597231477000,26.81944
1597231497000,28.502903
1597231517000,24.392405
1597231537000,20.206001
1597231557000,37.08035
1597231577000,19.624401
1597231597000,31.412285
1597231617000,49.483627
1597231637000,27.842197
1597231657000,23.637749
1597231677000,21.724356
1597231697000,34.468834
1597231717000,22.737028
1597231737000,20.38403
1597231757000,28.075272
1597231777000,29.933088
1597231797000,19.227348
1597231817000,32.913784
1597231837000,31.077312
1597231857000,20.888945
1597231877000,21.591913
1597231897000,39.675705
1597231917000,40.48034
1597231937000,27.503153
1597231957000,25.941792
1597231977000,39.29519
1597231997000,19.630661
1597232017000,18.87794
1597232037000,31.413416
1597232057000,25.586733
1597232077000,20.073315
1597232097000,27.254433
1597232117000,32.325787
1597232137000,23.066193
1597232157000,26.010101
1597232177000,31.94374
1597232197000,30.396753
1597232217000,40.309982
1597232237000,24.684183
1597232257000,29.13038
1597232277000,35.204144
1597232297000,19.651207
1597232317000,22.976896
1597232337000,32.113
1597232357000,19.67151
1597232377000,19.508488
1597232397000,31.466766
1597232417000,29.810608
1597232437000,22.641031
1597232457000,25.68306
1597232477000,32.76779
1597232497000,31.10351
1597232517000,41.340076
1597232537000,26.406982
1597232557000,23.369085
1597232577000,41.10622
1597232597000,21.746271
1597232617000,22.542912
1597232637000,35.145657
1597232657000,20.239155
1597232677000,19.673376
1597232697000,35.56954
1597232717000,27.927013
1597232737000,22.125458
1597232757000,32.779457
1597232777000,26.420853
1597232797000,32.199974
1597232817000,41.98
1597232837000,26.301786
1597232857000,29.475407
1597232877000,36.788746
1597232897000,20.00758
1597232917000,21.47914
1597232937000,35.690956
1597232957000,19.588676
1597232977000,19.14545
1597232997000,36.030804
1597233017000,28.228876
1597233037000,22.425543
1597233057000,27.516523
1597233077000,30.53877
1597233097000,33.713562
1597233117000,46.402924
1597233137000,34.2908
1597233157000,23.316975
1597233177000,24.088787
1597233197000,39.967083
1597233217000,19.830957
1597233237000,19.05548
1597233257000,30.641901
1597233277000,30.166122
1597233297000,19.495268
1597233317000,33.80531
1597233337000,33.215725
1597233357000,19.064476
1597233377000,28.761229
1597233397000,38.86148
1597233417000,46.485806
1597233437000,26.178738
1597233457000,23.678862
1597233477000,42.307693
1597233497000,21.854889
1597233517000,19.946402
1597233537000,32.851032
1597233557000,28.20931
1597233577000,19.954304
1597233597000,30.743158
1597233617000,30.882353
1597233637000,23.784811
1597233657000,31.752056
1597233677000,29.153013
1597233697000,34.773792
1597233717000,48.837795
1597233737000,34.174023
1597233757000,23.125875
1597233777000,23.45211
1597233797000,36.68189
1597233817000,24.413322
1597233837000,19.351158
1597233857000,27.712055
1597233877000,33.434265
1597233897000,18.982363
1597233917000,35.179813
1597233937000,32.781498
1597233957000,20.25938
1597233977000,32.602634
1597233997000,38.58456
1597234017000,49.353447
1597234037000,35.17067
1597234057000,32.095657
1597234077000,33.9496
1597234097000,37.088673
1597234117000,24.930468
1597234137000,35.896465
1597234157000,31.74583
1597234177000,19.754025
1597234197000,26.103962
1597234217000,38.91632
1597234237000,22.272726
1597234257000,22.211056
1597234277000,36.222363
1597234297000,31.347445
1597234317000,47.0064
1597234337000,33.27842
1597234357000,23.231684
1597234377000,22.389936
1597234397000,31.117022
1597234417000,29.859797
1597234437000,19.153479
1597234457000,33.57812
1597234477000,26.722944
1597234497000,20.109875
1597234517000,36.846756
1597234537000,31.691841
1597234557000,19.439535
1597234577000,28.82517
1597234597000,43.509525
1597234617000,46.352528
1597234637000,30.326006
1597234657000,24.344522
1597234677000,31.243654
1597234697000,34.068844
1597234717000,20.52518
1597234737000,28.172234
1597234757000,32.58484
1597234777000,20.733551
1597234797000,21.760672
1597234817000,44.001514
1597234837000,25.271532
1597234857000,19.325272
1597234877000,32.669273
1597234897000,40.16889
1597234917000,43.587147
1597234937000,25.564384
1597234957000,25.515854
1597234977000,44.775368
1597234997000,20.391413
1597235017000,19.659422
1597235037000,35.48591
1597235057000,26.483212
1597235077000,18.646006
1597235097000,35.258663
1597235117000,31.751453
1597235137000,22.182877
1597235157000,29.64691
1597235177000,31.3463
1597235197000,34.411465
1597235217000,43.58393
1597235237000,27.324406
1597235257000,29.160866
1597235277000,41.42049
1597235297000,19.507265
1597235317000,25.10418
1597235337000,33.63189
1597235357000,24.14798
1597235377000,22.24325
1597235397000,39.284363
1597235417000,24.946346
1597235437000,21.187515
1597235457000,39.867565
1597235477000,22.857504
1597235497000,33.422054
1597235517000,52.74352
1597235537000,32.604324
1597235557000,26.889256
1597235577000,31.700542
1597235597000,33.89079
1597235617000,20.894392
1597235637000,28.317911
1597235657000,34.1331
1597235677000,20.953703
1597235697000,23.489933
1597235717000,43.487022
1597235737000,22.246002
1597235757000,19.153534
1597235777000,39.942165
1597235797000,32.461254
1597235817000,49.993694
1597235837000,33.40015
1597235857000,24.143639
1597235877000,28.922066
1597235897000,33.70005
1597235917000,23.312183
1597235937000,20.27027
1597235957000,33.560608
1597235977000,29.120668
1597235997000,20.486507
1597236017000,35.863285
1597236037000,34.998737
1597236057000,19.503231
1597236077000,30.084587
1597236097000,43.901825
1597236117000,42.447224
1597236137000,26.533705
1597236157000,22.984583
1597236177000,36.5302
1597236197000,28.113926
1597236217000,19.691996
1597236237000,27.288801
1597236257000,34.887848
1597236277000,19.551805
1597236297000,20.284336
1597236317000,45.05218
1597236337000,22.708359
1597236357000,19.74854
1597236377000,29.324923
1597236397000,44.12283
1597236417000,46.233047
1597236437000,33.35433
1597236457000,23.47815
1597236477000,26.928934
1597236497000,34.132866
1597236517000,24.68995
1597236537000,21.732006
1597236557000,36.43411
1597236577000,23.421152
1597236597000,19.338133
1597236617000,42.98625
1597236637000,28.754116
1597236657000,20.141521
1597236677000,34.350567
1597236697000,36.931458
1597236717000,53.285408
1597236737000,34.828766
1597236757000,22.93821
1597236777000,22.844118
1597236797000,36.25628
1597236817000,27.547407
1597236837000,18.852148
1597236857000,33.223602
1597236877000,29.488478
1597236897000,19.893698
1597236917000,41.462486
1597236937000,27.875883
1597236957000,18.345142
1597236977000,32.404266
1597236997000,39.6376
1597237017000,42.95703
1597237037000,26.293812
1597237057000,22.44408
1597237077000,38.99785
1597237097000,26.983128
1597237117000,19.696777
1597237137000,33.245083
1597237157000,28.199621
1597237177000,20.370604
1597237197000,27.333502
1597237217000,40.137264
1597237237000,22.8934
1597237257000,28.252367
1597237277000,35.325397
1597237297000,31.713167
1597237317000,50.27827
1597237337000,34.7334
1597237357000,23.232323
1597237377000,25.891844
1597237397000,40.191994
1597237417000,19.962193
1597237437000,18.170282
1597237457000,36.1423
1597237477000,28.035488
1597237497000,18.95309
1597237517000,37.720745
1597237537000,32.28575
1597237557000,18.363476
1597237577000,29.734875
1597237597000,44.80201
1597237617000,50.51298
1597237637000,39.18643
1597237657000,29.918966
1597237677000,34.092052
1597237697000,40.837433
1597237717000,25.720423
1597237737000,28.801113
1597237757000,39.538113
1597237777000,20.479027
1597237797000,19.45153
1597237817000,41.756294
1597237837000,28.520903
1597237857000,19.881716
1597237877000,31.300814
1597237897000,41.93996
1597237917000,41.234257
1597237937000,25.650793
1597237957000,31.778536
1597237977000,39.32131
1597237997000,19.013191
1597238017000,28.382132
1597238037000,35.329872
1597238057000,20.061138
1597238077000,32.55021
1597238097000,30.04411
1597238117000,24.98731
1597238137000,30.626423
1597238157000,33.31215
1597238177000,19.654127
1597238197000,40.74074
1597238217000,46.521027
1597238237000,36.82884
1597238257000,23.136509
1597238277000,32.74559
1597238297000,35.82881
1597238317000,19.648724
1597238337000,24.854542
1597238357000,37.45836
1597238377000,20.618818
1597238397000,21.774702
1597238417000,46.718292
1597238437000,22.724403
1597238457000,28.53516
1597238477000,35.048435
1597238497000,31.785213
1597238517000,56.338734
1597238537000,34.039047
1597238557000,23.385046
1597238577000,31.44662
1597238597000,35.51072
1597238617000,19.581312
1597238637000,26.900806
1597238657000,35.848106
1597238677000,20.213171
1597238697000,24.93674
1597238717000,43.917473
1597238737000,21.835283
1597238757000,20.81761
1597238777000,37.52376
1597238797000,37.895267
1597238817000,45.929573
1597238837000,26.933735
1597238857000,33.197765
1597238877000,37.053852
1597238897000,19.817997
1597238917000,25.429512
1597238937000,37.323235
1597238957000,20.017626
1597238977000,19.033695
1597238997000,39.755543
1597239017000,29.755016
1597239037000,19.528276
1597239057000,30.997208
1597239077000,29.925251
1597239097000,31.853258
1597239117000,51.743305
1597239137000,35.42035
1597239157000,22.08744
1597239177000,28.146366
1597239197000,34.133766
1597239217000,22.720932
1597239237000,20.92583
1597239257000,34.267323
1597239277000,28.99064
1597239297000,20.922256
1597239317000,46.02934
1597239337000,21.56937
1597239357000,23.884548
1597239377000,37.937153
1597239397000,33.745895
1597239417000,45.873756
1597239437000,24.803648
1597239457000,32.534374
1597239477000,39.696285
1597239497000,19.888453
1597239517000,28.045542
1597239537000,36.168873
1597239557000,19.005737
1597239577000,27.902859
1597239597000,35.698925
1597239617000,25.470388
1597239637000,29.753944
1597239657000,33.927216
1597239677000,21.086626
1597239697000,43.463432
1597239717000,50.27841
1597239737000,27.522703
1597239757000,23.311024
1597239777000,37.01868
1597239797000,29.976078
1597239817000,19.120796
1597239837000,35.22525
1597239857000,28.827465
1597239877000,20.712666
1597239897000,35.52598
1597239917000,32.836197
1597239937000,25.401646
1597239957000,35.149452
1597239977000,22.681847
1597239997000,33.50088
1597240017000,53.795795
1597240037000,33.25301
1597240057000,23.288889
1597240077000,25.782919
1597240097000,33.459118
1597240117000,23.959646
1597240137000,21.912603
1597240157000,32.73667
1597240177000,27.249714
1597240197000,19.572954
1597240217000,42.609684
1597240237000,28.42492
1597240257000,18.26109
1597240277000,30.925077
1597240297000,43.361385
1597240317000,51.274933
1597240337000,31.057076
1597240357000,23.763128
1597240377000,31.449568
1597240397000,34.909966
1597240417000,20.202532
1597240437000,26.352972
1597240457000,37.55547
1597240477000,19.481342
1597240497000,28.472658
1597240517000,39.241467
1597240537000,21.444754
1597240557000,29.77592
1597240577000,33.00076
1597240597000,34.742973
1597240617000,45.59339
1597240637000,25.957123
1597240657000,38.7996
1597240677000,31.848665
1597240697000,18.68674
1597240717000,33.40892
1597240737000,29.314688
1597240757000,20.129295
1597240777000,32.506363
1597240797000,30.851063
1597240817000,26.050526
1597240837000,40.095646
1597240857000,24.115185
1597240877000,22.937752
1597240897000,45.969166
1597240917000,57.33806
1597240937000,33.063393
1597240957000,23.271393
1597240977000,32.646873
1597240997000,36.45239
1597241017000,19.501762
1597241037000,27.308937
1597241057000,36.429207
1597241077000,20.161493
1597241097000,28.329731
1597241117000,40.703835
1597241137000,21.61889
1597241157000,26.653051
1597241177000,36.176136
1597241197000,33.901302
1597241217000,54.395878
1597241237000,38.12904
1597241257000,31.417433
1597241277000,32.675022
1597241297000,42.008095
1597241317000,25.247776
1597241337000,33.6478
1597241357000,34.62319
1597241377000,19.299572
1597241397000,34.191917
1597241417000,37.336384
1597241437000,22.261528
1597241457000,37.567944
1597241477000,24.407854
1597241497000,42.51012
1597241517000,48.07595
1597241537000,35.18776
1597241557000,23.044958
1597241577000,48.621647
1597241597000,19.3528
1597241617000,30.254858
1597241637000,30.569557
1597241657000,19.110147
1597241677000,33.534668
1597241697000,29.203987
1597241717000,25.465445
1597241737000,33.303944
1597241757000,29.45275
1597241777000,22.885635
1597241797000,45.15113
1597241817000,54.39838
1597241837000,31.00365
1597241857000,23.021124
1597241877000,30.016438
1597241897000,36.424427
1597241917000,19.699837
1597241937000,32.22755
1597241957000,29.425201
1597241977000,19.35727
1597241997000,35.64319
1597242017000,34.08145
1597242037000,20.781033
1597242057000,36.041958
1597242077000,25.928274
1597242097000,31.785488
1597242117000,55.52612
1597242137000,33.23259
1597242157000,23.35998
1597242177000,26.542505
1597242197000,38.394215
1597242217000,20.797468
1597242237000,25.433163
1597242257000,36.60692
1597242277000,19.62996
1597242297000,27.843931
1597242317000,41.195763
1597242337000,20.534922
1597242357000,28.468536
1597242377000,35.015137
1597242397000,34.79414
1597242417000,51.267822
1597242437000,35.766888
1597242457000,23.212252
1597242477000,28.295496
1597242497000,35.81372
1597242517000,21.398867
1597242537000,29.20635
1597242557000,32.61565
1597242577000,18.787878
1597242597000,28.92614
1597242617000,39.133747
1597242637000,19.868137
1597242657000,30.839828
1597242677000,32.749275
1597242697000,33.075752
1597242717000,53.777893
1597242737000,34.163925
1597242757000,23.334602
1597242777000,23.54277
1597242797000,34.254704
1597242817000,28.666582
1597242837000,21.411377
1597242857000,39.313652
1597242877000,22.118065
1597242897000,24.244339
1597242917000,43.163643
1597242937000,21.423145
1597242957000,27.63558
1597242977000,34.47624
1597242997000,34.40641
1597243017000,52.175014
1597243037000,34.673874
1597243057000,22.685244
1597243077000,31.408718
1597243097000,33.85956
1597243117000,20.665655
1597243137000,29.750189
1597243157000,32.855694
1597243177000,19.192303
1597243197000,33.661118
1597243217000,35.676224
1597243237000,21.0979
1597243257000,34.33061
1597243277000,27.129818
1597243297000,34.15035
1597243317000,54.25076
1597243337000,32.361145
1597243357000,23.116852
1597243377000,37.358208
1597243397000,29.96718
1597243417000,20.294827
1597243437000,30.366362
1597243457000,32.51735
1597243477000,19.261515
1597243497000,36.43146
1597243517000,33.36704
1597243537000,23.435133
1597243557000,36.13033
1597243577000,24.269377
1597243597000,36.947433
1597243617000,51.56566
1597243637000,34.48145
1597243657000,22.018463
1597243677000,31.590965
1597243697000,36.048855
1597243717000,19.671095
1597243737000,32.797466
1597243757000,29.128296
1597243777000,19.838669
1597243797000,39.470352
1597243817000,29.648432
1597243837000,22.830069
1597243857000,35.33844
1597243877000,24.377224
1597243897000,34.665485
1597243917000,53.031643
1597243937000,34.19689
1597243957000,21.404217
1597243977000,48.867233
1597243997000,19.645346
1597244017000,21.48541
1597244037000,34.392002
1597244057000,26.135242
1597244077000,26.759317
1597244097000,36.373974
1597244117000,25.241364
1597244137000,31.959938
1597244157000,31.620253
1597244177000,21.273916
1597244197000,48.58072
1597244217000,51.989925
1597244237000,42.09991
1597244257000,31.233147
1597244277000,22.929855
1597244297000,28.35896
1597244317000,35.062973
1597244337000,19.542856
1597244357000,27.96119
1597244377000,34.820866
1597244397000,18.312887
1597244417000,39.540142
1597244437000,29.536556
1597244457000,25.919373
1597244477000,36.949368
1597244497000,33.438766
1597244517000,52.24012
1597244537000,33.810127
1597244557000,23.503466
1597244577000,33.615036
1597244597000,32.387794
1597244617000,22.421865
1597244637000,36.683037
1597244657000,23.954903
1597244677000,27.998486
1597244697000,34.39676
1597244717000,24.523264
1597244737000,32.61554
1597244757000,33.089256
1597244777000,24.1519
1597244797000,45.43489
1597244817000,49.937107
1597244837000,30.805325
1597244857000,44.05436
1597244877000,37.533207
1597244897000,30.107529
1597244917000,43.29245
1597244937000,25.215956
1597244957000,38.97494
1597244977000,26.10355
1597244997000,28.297604
1597245017000,40.037926
1597245037000,24.643173
1597245057000,37.297363
1597245077000,23.817951
1597245097000,42.331905
1597245117000,52.877926
1597245137000,29.61888
1597245157000,28.872883
1597245177000,38.91632
1597245197000,23.284035
1597245217000,29.117277
1597245237000,33.78464
1597245257000,24.315804
1597245277000,35.849533
1597245297000,21.322231
1597245317000,34.19584
1597245337000,36.755386
1597245357000,19.536884
1597245377000,43.920975
1597245397000,34.29402
1597245417000,43.82164
1597245437000,25.83829
1597245457000,40.050858
1597245477000,32.20789
1597245497000,25.034771
1597245517000,37.00708
1597245537000,19.562468
1597245557000,27.97105
1597245577000,35.456154
1597245597000,19.914185
1597245617000,34.45452
1597245637000,34.74576
1597245657000,19.630894
1597245677000,30.00885
1597245697000,46.618053
1597245717000,42.44867
1597245737000,26.691872
1597245757000,45.237194
1597245777000,25.835865
1597245797000,25.204584
1597245817000,36.142914
1597245837000,19.982248
1597245857000,28.875723
1597245877000,35.08772
1597245897000,19.35606
1597245917000,37.631016
1597245937000,31.968761
1597245957000,19.475277
1597245977000,38.086803
1597245997000,38.80748
1597246017000,52.222084
1597246037000,31.67592
1597246057000,25.403427
1597246077000,36.340565
1597246097000,24.94308
1597246117000,26.718039
1597246137000,33.74527
1597246157000,19.501707
1597246177000,26.93182
1597246197000,33.34596
1597246217000,25.349102
1597246237000,34.48494
1597246257000,27.35216
1597246277000,20.941414
1597246297000,46.169327
1597246317000,47.213448
1597246337000,26.257902
1597246357000,35.232067
1597246377000,31.24842
1597246397000,20.16508
1597246417000,35.63917
1597246437000,25.531647
1597246457000,18.542295
1597246477000,38.812725
1597246497000,21.158241
1597246517000,33.518074
1597246537000,32.850487
1597246557000,18.437027
1597246577000,28.227848
1597246597000,42.60214
1597246617000,49.51358
1597246637000,32.584984
1597246657000,26.668354
1597246677000,36.321346
1597246697000,23.107067
1597246717000,22.652777
1597246737000,37.05526
1597246757000,18.807512
1597246777000,27.894604
1597246797000,32.224743
1597246817000,23.644197
1597246837000,33.4981
1597246857000,29.282465
1597246877000,23.25108
1597246897000,43.264996
1597246917000,45.919273
1597246937000,25.379747
1597246957000,38.448906
1597246977000,33.687134
1597246997000,21.342926
1597247017000,39.4707
1597247037000,20.043213
1597247057000,25.299683
1597247077000,35.79703
1597247097000,19.140823
1597247117000,33.889732
1597247137000,34.218178
1597247157000,19.662
1597247177000,36.293777
1597247197000,39.27401
1597247217000,47.73218
1597247237000,32.958282
1597247257000,24.771921
1597247277000,28.41268
1597247297000,34.800705
1597247317000,19.50476
1597247337000,30.633137
1597247357000,30.61794
1597247377000,20.776428
1597247397000,30.311045
1597247417000,36.57553
1597247437000,22.431334
1597247457000,33.55662
1597247477000,26.36652
1597247497000,37.22692
1597247517000,49.332325
1597247537000,33.574696
1597247557000,25.380648
1597247577000,33.775253
1597247597000,28.35821
1597247617000,19.223108
1597247637000,35.75123
1597247657000,26.84403
1597247677000,25.658312
1597247697000,36.260265
1597247717000,23.826942
1597247737000,29.257854
1597247757000,33.312096
1597247777000,19.68593
1597247797000,47.143578
1597247817000,45.53695
1597247837000,27.468628
1597247857000,35.4496
1597247877000,34.11616
1597247897000,19.17393
1597247917000,28.48462
1597247937000,33.366936
1597247957000,20.371786
1597247977000,35.153194
1597247997000,26.005327
1597248017000,32.03332
1597248037000,35.940666
1597248057000,19.432535
1597248077000,28.637907
1597248097000,44.73451
1597248117000,50.258804
1597248137000,43.358143
1597248157000,36.73858
1597248177000,22.762793
1597248197000,31.239754
1597248217000,32.087467
1597248237000,20.606138
1597248257000,39.35109
1597248277000,21.50891
1597248297000,28.853905
1597248317000,37.273533
1597248337000,23.291492
1597248357000,37.458996
1597248377000,23.147913
1597248397000,38.481937
1597248417000,52.50663
1597248437000,34.52621
1597248457000,41.48544
1597248477000,39.418827
1597248497000,25.088608
1597248517000,36.577393
1597248537000,34.951332
1597248557000,28.45755
1597248577000,34.12077
1597248597000,19.96003
1597248617000,38.86926
1597248637000,26.323101
1597248657000,26.29981
1597248677000,32.90038
1597248697000,33.34602
1597248717000,53.330814
1597248737000,30.594757
1597248757000,27.934095
1597248777000,39.073097
